text,quadruples
"The aggressive art works in the room and corridors were disturbing and creepy.
It didn’t have a hospitable feel. The staff were tense and seemed to have been trained to monitor and follow guests rather than make us feel welcome.
Meals at the two restaurants were charged in US dollars, which was unusual and seemed like a money grab.","[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'aggressive art works', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'corridors', 'polarity': 'NEG', 'opinion': 'strange art works', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'staff', 'polarity': 'NEG', 'opinion': 'tense', 'category': 'SERVICE#GENERAL'}, {'aspect': 'meals', 'polarity': 'NEG', 'opinion': 'charged in US dollars', 'category': 'FOOD#PRICE'}]"
"Location in the hills, very beautiful.","[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#GENERAL'}]"
"A breathtaking jungle setting - unfortunately, one of the few positive things we can say about our experience. The panoramic view room advertisement was misleading, we were greeted by a room containing two double beds and little else. The patio furniture was beautiful, yet uncomfortable. The bathroom was dark, damp and dirty, with tea and coffee amenities situated next to the toilet. We were eager to explore other rooms - the concierge kindly informed us our room was “not the nicest”, and that we could upgrade to a premium room with private pool for an extra $120 AUD per night. We decided to upgrade as the premium room was a drastic improvement, yet the photos attached represent the general lack of cleanliness. We felt the on premises restaurants and bars were overpriced and of poor quality. Overall, the setting was stunning - but the features of the resort left us spending the vast majority of our stay off premises.","[{'aspect': 'panoramic view room advertisement', 'polarity': 'NEG', 'opinion': 'misleading', 'category': 'SERVICE#GENERAL'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'not the nicest', 'category': 'ROOM#GENERAL'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'damp', 'category': 'ROOM#BATHROOM'}, {'aspect': 'toilet', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#BATHROOM'}]"
"The whole property needs to be upgraded. We booked a standard room but after inspection we upgraded to a Villa .
The pool was small but clean. There were no parasols by the loungers. It was hot and there was no shade around the pool.
There were limited choice for breakfast but it was good. The staff weren’t able to cope with simple requests. We ordered American breakfast which comes with eggs of your choice, hash brown and grilled tomatoes . Both days we had to ask for tomatoes and on the 2nd day we were given raw tomatoes which was served after we had finished eating.
The lighting in the rooms is poor. A lick of white paint on the walls is all that’s needed to brighten the rooms. The table provided in the room was tiny . There was no where to put on your laptop if you wanted to work. There were no plug points to  plug the kettle in . Had to disconnect the lamp to have a cuppa.
The Mesh on the windows is all broken and lets the mosquitos in.
We had so many ants behind our bed and had to ask the staff to spray the room to get rid of them.","[{'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'small', 'category': 'FACILITY#POOL'}, {'aspect': 'table provided', 'polarity': 'NEG', 'opinion': 'tiny', 'category': 'FACILITY#GENERAL'}, {'aspect': 'room', 'polarity': 'NEG', 'opinion': 'standard', 'category': 'ROOM#GENERAL'}]"
"everything is so old and cheap not what we expected for this money.
breakfast menu is not changing and not we was expecting too","[{'aspect': 'everything', 'polarity': 'NEG', 'opinion': 'old', 'category': 'HOTEL#GENERAL'}, {'aspect': 'breakfast menu', 'polarity': 'NEG', 'opinion': 'cheap', 'category': 'HOTEL#PRICE'}]"
"the grounds are beautiful, gorgeous views and access to a local waterfall. has a lot of potential to be a great place.","[{'aspect': 'grounds', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'gorgeous', 'category': 'LOCATION#VIEW'}, {'aspect': 'local waterfall', 'polarity': 'POS', 'opinion': 'access', 'category': 'LOCATION#VIEW'}]"
"upon arrival bathroom didn’t look like it had been cleaned. bathtub also didn’t work. the pools were just ok - the smaller one seemed clean but the big pool was very green, so we didn’t use it. Wi-Fi was HORRENDOUS. we got kicked off every few minutes, had no access by the pools so ended up leaving a day early as we couldn’t get anything done.","[{'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'didn’t look like it had been cleaned', 'category': 'ROOM#BATHROOM'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'didn’t work', 'category': 'ROOM#BATHROOM'}, {'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'ok', 'category': 'FACILITY#POOL'}, {'aspect': 'Wi-Fi', 'polarity': 'NEG', 'opinion': 'HORRENDOUS', 'category': 'FACILITY#WIFI'}]"
"No way is this a 5 star hotel. 2 star max
Poor quality rooms with thin walls
Noisy Creepy Jungle
Overpriced restaurant
Gecko poo on my floor 4 times
Curtains don’t keep light out
Need get taxi to / from Ubud
Too many steps. Not safe","[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'No way', 'category': 'HOTEL#GENERAL'}, {'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'poor quality', 'category': 'ROOM#GENERAL'}, {'aspect': 'walls', 'polarity': 'NEG', 'opinion': 'thin', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'overpriced', 'category': 'FOOD#PRICE'}]"
The location and road to the hotel are nice,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'nice', 'category': 'LOCATION#GENERAL'}, {'aspect': 'road', 'polarity': 'POS', 'opinion': 'nice', 'category': 'LOCATION#GENERAL'}]"
"Hotel looks quite old, the common areas were not very clean and the pool was dirty. Generally all the territory is not well taken care of. I would say that puctures at booking.com are much nicer than the place in reality.
The room was not so clean as well, overviewing some technical building. Room service menu is in USD for some reason and obviously way overpriced for this level of service.","[{'aspect': 'Hotel', 'polarity': 'NEG', 'opinion': 'old', 'category': 'HOTEL#GENERAL'}, {'aspect': 'common areas', 'polarity': 'NEG', 'opinion': 'not very clean', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'pool', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'FACILITY#POOL'}, {'aspect': 'room service menu', 'polarity': 'NEG', 'opinion': 'in USD', 'category': 'SERVICE#GENERAL'}]"
Interesting artwork & the environment was beautiful!,"[{'aspect': 'artwork', 'polarity': 'POS', 'opinion': 'Interesting', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'environment', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#GENERAL'}]"
"Very tired and worn in the resort overall
Worst breakfast we have experienced in Bali!
Everything in US dollars ( expensive)
A long way from anywhere so costs extra to go into Ubud
Not true to advertising ( e.g. Sky bar was defunct)
Weird ' Hotel California' vibe","[{'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'Worst', 'category': 'FOOD#GENERAL'}, {'aspect': 'Everything', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'HOTEL#PRICE'}, {'aspect': 'Sky bar', 'polarity': 'NEG', 'opinion': 'defunct', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'Ubud', 'polarity': 'NEG', 'opinion': 'long way', 'category': 'LOCATION#GENERAL'}, {'aspect': 'Everything', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'HOTEL#PRICE'}, {'aspect': 'Sky bar', 'polarity': 'NEG', 'opinion': 'long way', 'category': 'LOCATION#ENTERTAINMENT'}]"
The owner behavior   he gave me proper introduction about there resort  what and where we can find the best things in ubud,"[{'aspect': 'owner behavior', 'polarity': 'POS', 'opinion': 'property', 'category': 'SERVICE#GENERAL'}]"
I believe it's a resort in jungle so bit silent in the nulight time,"[{'aspect': 'resort', 'polarity': 'NEG', 'opinion': 'silent', 'category': 'EXPERIENCE,AMBIENCE'}]"
"great location, view and lovely staff","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'great', 'category': 'LOCATION#GENERAL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'great', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'SERVICE#GENERAL'}]"
overall the property was clean but the bathroom and toilet facility could be better as The bathroom had a funny odour.,"[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'clean', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'could be better', 'category': 'ROOM#BATHROOM'}, {'aspect': 'toilet facility', 'polarity': 'NEG', 'opinion': 'could be better', 'category': 'ROOM#BATHROOM'}]"
"Surrounding nature
Big room","[{'aspect': 'room', 'polarity': 'POS', 'opinion': 'Big', 'category': 'ROOM#SPACE'}]"
"Very bad WiFi
Electricity disconnected more than 3 times on the same day
Breakfast is very limited and poor
Bed is not comfortable
Very old facilities
Kettle takes a long time to boil
Toilet is very old","[{'aspect': 'WiFi', 'polarity': 'NEG', 'opinion': 'bad', 'category': 'FACILITY#WIFI'}, {'aspect': 'Easy to use', 'polarity': 'NEG', 'opinion': 'Breakfast', 'category': 'FACILITY#WIFI'}, {'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'poor', 'category': 'FOOD#GENERAL'}, {'aspect': 'Bed', 'polarity': 'NEG', 'opinion': 'old', 'category': 'ROOM#BED'}, {'aspect': 'facilities', 'polarity': 'NEG', 'opinion': 'long time to boil', 'category': 'FACILITY#GENERAL'}, {'aspect': 'Kettle', 'polarity': 'NEG', 'opinion': 'old', 'category': 'FACILITY#GENERAL'}]"
We loved the location and friendly staff,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'loved', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}]"
"The hotel was not 5 star. 3 stars is a better rating for this hotel. Restaurant food was average. No bartender so a Bacardi cola was not possible. Winelist was very limited, with just 2 wines. The room was a good 3-star due to the size and we overlooked the forest. We didn't stay in the villas, perhaps these were 5-star.","[{'aspect': 'restaurant food', 'polarity': 'NEU', 'opinion': 'average', 'category': 'FOOD#TASTE'}, {'aspect': 'bartender', 'polarity': 'NEG', 'opinion': 'No', 'category': 'SERVICE#GENERAL'}, {'aspect': 'Winelist', 'polarity': 'NEG', 'opinion': 'limited', 'category': 'FOOD#CHOICE'}]"
The location was quite secluded from the rest of ubud and thus more quiet and relaxed!,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'secluded', 'category': 'LOCATION#GENERAL'}]"
"Some buildings of the property didn’t fit the overall aesthetic of the old building. The rooms are underwhelming and give of a hostel vibe. The rooms were not cleaned properly and one of the two pools was not usable, the other was a bit dirty. Our biggest problem with the resort was the fact that we were offered a 1l bottle of complimentary water a day, after two days of horrible diarrhoea we noticed that the waterbottle are not sealed, overfilled and standing in the bathroom next to the sink. We have strong suspicion that they got refilled with tap water from the bathroom sink!
The prices from the restaurant are absolutely ridiculous and take advantage from the fact that all other restaurants are a bit far away but it’s still cheaper to order full dinner for 2 people from grab than to eat a single meal in the hotel restaurant!","[{'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'underwhelming', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'not usable', 'category': 'FACILITY#POOL'}, {'aspect': 'prices', 'polarity': 'NEG', 'opinion': 'retroactive', 'category': 'HOTEL#PRICE'}]"
"The resort is in a tranquil and beautiful location.  The 2 pools both have a great view and sitting areas were very relaxing.  Breakfast, lunch and dinners were all good with fresh food and nice serving.  Staff was wonderful and bent over backward.  We missed the tour of the galleries but heard it was amazing!","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'pools', 'polarity': 'POS', 'opinion': 'great view', 'category': 'FACILITY#POOL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'sitting areas', 'category': 'LOCATION#VIEW'}, {'aspect': 'sitting areas', 'polarity': 'POS', 'opinion': 'good', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'Breakfast', 'polarity': 'POS', 'opinion': 'good', 'category': 'FOOD#TASTE'}, {'aspect': 'dinners', 'polarity': 'POS', 'opinion': 'wonderful', 'category': 'FOOD#TASTE'}, {'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'ank over backward', 'category': 'SERVICE#GENERAL'}]"
"The facilities obviously need a bit more TLC but understandable due to CoVID shut down.  And, we wish the Sky Bar and other bar had been open.","[{'aspect': 'facilities', 'polarity': 'NEG', 'opinion': 'need a bit more TLC', 'category': 'FACILITY#MAINTAIN'}]"
"Clean, friendly staff, good food","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}, {'aspect': 'food', 'polarity': 'POS', 'opinion': 'good', 'category': 'FOOD#TASTE'}]"
"If you don’t have a motorbike or a personal driver, it’s quite far from Ubud center. No way to come dizzy from Ubud during the night by foot.","[{'aspect': 'motorbike', 'polarity': 'NEG', 'opinion': 'don’t have', 'category': 'SERVICE#GENERAL'}, {'aspect': 'personal driver', 'polarity': 'NEG', 'opinion': 'don’t have', 'category': 'SERVICE#GENERAL'}]"
"Breakfest 3 options to choose from, quite good but make sure bacon is not 3 days old.
2 pools, quiet, great views, relaxing place, big rooms.
Food average, vegetarian soup exellent with bread.
Good service, they bring everything to your room or pool area.
Path down to river was very nice.
Even wild monkeys visited us in pool area, that was nice :)","[{'aspect': 'food', 'polarity': 'NEU', 'opinion': 'average', 'category': 'FOOD#TASTE'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'Good', 'category': 'SERVICE#GENERAL'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'big', 'category': 'ROOM#SPACE'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'great', 'category': 'LOCATION#VIEW'}, {'aspect': 'place', 'polarity': 'POS', 'opinion': 'relaxing', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'big', 'category': 'ROOM#GENERAL'}]"
"Location is remote, thou we knew this. Taxi is cheap but can take hour to center ubud.
Ubud center and sidewalks are terrible condition, nothing to do with Tanah Mera hotel i know.
Cleaners dont visit rooms, specially when informed that no cleaning needed.
Nothing missing but still littlebit annoying.","[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'remote', 'category': 'LOCATION#GENERAL'}, {'aspect': 'Taxi', 'polarity': 'POS', 'opinion': 'cheap', 'category': 'SERVICE#GENERAL'}, {'aspect': 'Ubud center', 'polarity': 'POS', 'opinion': 'terrible condition', 'category': 'LOCATION#CENTRAL_CITY'}, {'aspect': 'sidewalks', 'polarity': 'NEG', 'opinion': 'terrible condition', 'category': 'LOCATION#GENERAL'}]"
"I’m like breakfast, hotel very quiet , clean . I love it 😍","[{'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'quiet', 'category': 'FOOD#GENERAL'}, {'aspect': 'hotel', 'polarity': 'POS', 'opinion': 'clean', 'category': 'EXPERIENCE,AMBIENCE'}]"
Location and view,"[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'view', 'category': 'LOCATION#GENERAL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'Location', 'category': 'ROOM#VIEW'}]"
"The resort is old.. needs renovation, fresh paint and pools need new cares.
The shower pressure was an abomination. You cant shampoo your hair properly.","[{'aspect': 'resort', 'polarity': 'NEG', 'opinion': 'old', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'paint', 'polarity': 'NEG', 'opinion': 'needs renovation', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'needs new cares', 'category': 'FACILITY#POOL'}, {'aspect': 'shower pressure', 'polarity': 'NEG', 'opinion': 'abomination', 'category': 'ROOM#BATHROOM'}]"
"-daily yummy breakfast with the most spectacular, unreal view of the jungle
-the staff were the most friendly, personable people who take you in like family. So many sweet younger kids doing a summer job as well and everyone so friendly and willing to stop and chat or help with anything. Very good, warm people
-can't say enough about the view, relaxing nature, and interesting landscape with statues
-can hike down to a private waterfall","[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'unreal', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}, {'aspect': 'people', 'polarity': 'POS', 'opinion': 'personable', 'category': 'SERVICE#GENERAL'}]"
"-really difficult to set up a time to get to see the historic Indonesian artifacts in their museums. In the end, only got to see half of one and I think they have 3 museums. You have to tell the manager far in advance which was saddening since didn't get to do it","[{'aspect': 'Indonesian artifacts', 'polarity': 'NEG', 'opinion': 'hard to set up', 'category': 'LOCATION#GENERAL'}]"
Views with an amazing swimming pool and spa and a very good affordable restaurant. That is a plus as it is opened from 7am to 10pm,"[{'aspect': 'swimming pool', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FACILITY#POOL'}, {'aspect': 'spa', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FACILITY#GENERAL'}, {'aspect': 'restaurant', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#NEARBY_AMENITIES'}]"
The bed weren't very comfy because they were two single mattresses together instead of a big one. You could feel the gap between the two mattresses.,"[{'aspect': 'bed', 'polarity': 'NEG', 'opinion': 'not very comfy', 'category': 'ROOM#BED'}]"
It’s location was stunning !and very very quite,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'LOCATION#GENERAL'}]"
Cleanliness and service in the room,"[{'aspect': 'room', 'polarity': 'POS', 'opinion': 'Cleanliness', 'category': 'ROOM#CLEANLINESS'}]"
"The place is beautiful and the owner has tried to make the place an art gallery which is very nice and is the way they sell the hotel (""Art Resort""), but unfortunately when we booked the hotel nobody told us that the art galleries were closed down so it was not possible to see the art at all. The restaurant had only half of the products they offered in the menu and the bar was also closed down. Swimming pool was nice but also need a bit of love, there was no any sunshade so it was quite difficult to enjoy the swimming pool. Rooms looked a bit old.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'HOTEL#GENERAL'}, {'aspect': 'art galleries', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#GENERAL'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#GENERAL'}, {'aspect': 'bar', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'Swimming pool', 'polarity': 'POS', 'opinion': 'nice', 'category': 'FACILITY#POOL'}, {'aspect': 'Rooms', 'polarity': 'NEG', 'opinion': 'old', 'category': 'ROOM#GENERAL'}]"
Art galleries closed down. Bar closed down. Restaurant had only a few options to choose from.,"[{'aspect': 'Art galleries', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'Bar', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#ENTERTAINMENT'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'closed down', 'category': 'LOCATION#NEARBY_AMENITIES'}]"
"A Pleasant Stay with Minor Room Issue
I recently had the pleasure of staying at Tanah Meraj art resort, and overall, it was a delightful experience. From the moment we arrived, the staff's warm hospitality made us feel welcomed and cared for. They were attentive, courteous, and always ready to assist with any queries we had during our stay. Kudos to the excellent staff who made our visit so memorable!
The location of the hotel was perfect for us. We were looking for a quiet place to stay during our visit to Ubud.
The size of the room we stayed in was impressive. It provided ample space to move around comfortably. The bed and pillows were comfortable.
The hotel's general facilities were quite good. We explored a little bit. Didn't use the poll but it seems amazing.
Our breakfast was fine, with good options and they even attended all the questions we had (one of our group has strong food allergies).
In conclusion, I highly recommend the stay for anyone visiting the area. The friendly and attentive staff, location, spacious rooms, and excellent facilities make it a good choice for accommodation.","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'attentive', 'category': 'SERVICE#GENERAL'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'LOCATION#GENERAL'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}, {'aspect': 'facilities', 'polarity': 'POS', 'opinion': 'excellent', 'category': 'FACILITY#GENERAL'}]"
"I must mention a minor issue that we encountered during our stay. One of the rooms we rented had a slight problem with humidity odor. While it wasn't overpowering, it was noticeable upon entering the room. As soon we turned the AC on it was gone. We didn't even try to change room for it and didn't notify the staff as it wasn't so strong. The offered AC and fan in each room.","[{'aspect': 'humidity odor', 'polarity': 'NEG', 'opinion': 'small problem', 'category': 'ROOM#CLEANLINESS'}]"
The view was really amazing. The breakfast wasn't that great and not many options. Pool was clean,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'ROOM#VIEW'}, {'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'not that great', 'category': 'FOOD#TASTE'}, {'aspect': 'Pool', 'polarity': 'POS', 'opinion': 'clean', 'category': 'FACILITY#POOL'}]"
"The room pictures indicate the existence of bathtub, and this was one of our main reasons to book this villa. However, there was no water in the bathtub, and we could not use it at all! We were told by the hotel management that they are saving water etc. for whatever reasons they are not willing to provide the bathtub to the customer they must inform the customer before the booking has been made. In booking.com the room is advertised with the bathtub, and this is not acceptable.","[{'aspect': 'bathtub', 'polarity': 'NEG', 'opinion': 'no water', 'category': 'ROOM#BATHROOM'}]"
"Everything was clean, super friendly staff, everything we needed was accessible","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}]"
Nothing at all,"[{'aspect': 'Everything', 'polarity': 'NEG', 'opinion': 'Nothing at all', 'category': 'HOTEL#GENERAL'}]"
Loved the location amazing views and access to waterfall,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Loved', 'category': 'LOCATION#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}, {'aspect': 'access to waterfall', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#GENERAL'}]"
Restaurant food and drinks prices were in usd and very very expensive for Bali,"[{'aspect': 'Restaurant food', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'FOOD#PRICE'}, {'aspect': 'drinks prices', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'FOOD#PRICE'}]"
"The property is surrounded by beautiful natural landscapes with waterfall and river passing by.
And the staff is super helpful!","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'beautiful natural landscapes', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#GENERAL'}]"
The calmness that expresses and make you feel while you are by the pool overlooking the forest all around.,"[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'calmingness', 'category': 'FACILITY#POOL'}]"
The room size was big and the staff was friendly.,"[{'aspect': 'room size', 'polarity': 'POS', 'opinion': 'big', 'category': 'ROOM#SPACE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}]"
"Poor Breakfast, I used to skip them all.
Was better to have it outside than inside, they should definitely reconsider their menu there.","[{'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'Poor', 'category': 'FOOD#TASTE'}]"
"We liked the pools and generally the environment was stunning. Beautiful pools with the jungle views was what I expected from Bali.
Breakfast was okay, we could choose from 5 types of breakfast and it was delicious. Breakfast was served in a nice place with a view of the fish and garden. 
Music was relaxing.
Room was spacious and cleaners made our bed everyday.
Staff is extremely nice and respectful.","[{'aspect': 'pools', 'polarity': 'POS', 'opinion': 'liked', 'category': 'FACILITY#POOL'}, {'aspect': 'environment', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'EXPERIENCE,AMBIENCE'}, {'aspect': 'Breakfast', 'polarity': 'POS', 'opinion': 'okay', 'category': 'FOOD#TASTE'}, {'aspect': 'Room', 'polarity': 'POS', 'opinion': 'spacious', 'category': 'ROOM#SPACE'}, {'aspect': 'Staff', 'polarity': 'POS', 'opinion': 'cleaners', 'category': 'SERVICE#GENERAL'}]"
"We had cockroaches in our room which was disgusting. Asked to change the room but our request was denied as apparently all the rooms were full.
Horrible smell from the bathroom everyday. The pipes were stinking so badly, we wanted to vomit. The bathroom is not very well built so the water was not draining , bacteria was building in the bathroom and the smell was horrendous.
My partner requested washing his clothes, which was returned clean but he got an allergic reaction on his back from the washing liquid they used. How do we know this? He still had 2 T-shirts from home . He wore it and his back was okay. Then he wore a t-shirt cleaned by the resort and whole back was red with pimples.
The room was okay but we could hear the opening other people's rooms and it woke us up everyday so rooms are not soundproof at all. At some point I could hear a man vomiting in the middle of the night in the building.","[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'cockroaches', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'not very well built', 'category': 'ROOM#BATHROOM'}, {'aspect': 'water', 'polarity': 'NEG', 'opinion': 'not draining', 'category': 'ROOM#BATHROOM'}, {'aspect': 'plumbing', 'polarity': 'NEG', 'opinion': 'not very well built', 'category': 'ROOM#BATHROOM'}, {'aspect': 'smell', 'polarity': 'NEG', 'opinion': 'horrible', 'category': 'ROOM#BATHROOM'}]"
"Beautiful place to staff, lovely scenery and access to river was amazing. Very lovely staff and excellent service.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'HOTEL#GENERAL'}, {'aspect': 'scenery', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'SERVICE#GENERAL'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'excellent', 'category': 'SERVICE#GENERAL'}]"
Beautiful resort with very friendly staff,"[{'aspect': 'resort', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#GENERAL'}]"
The view from the infinity pool and the artwork.,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'view', 'category': 'ROOM#VIEW'}]"
"My husband and I were booked to spend 3 nights here but only stayed one due to some issues that arose.
The cleanliness was very poor. I don't know if they rushed our room since we arrived before check in. Upon arrival they said our room would be ready in half hr. We were happy to leave our bags and wait for check in time but since they said it could be done soon, we decided to wait around. An hr later no one had notified us, so we went to the lobby. The main lobby clerk  jumped on the phone to find out if our room was ready. At this point we felt well looked after and the man who welcomed us was friendly.
Unfortunately, the toilet had a significant pool of vomit or poo (brown substance) splashed around it and tampon wrappers on the floor. It wasn't easily spotted since the floor is pink marble-like. Upon closer inspection, you could see rims left around the sink suggesting these areas had been missed. We actually decided to clean it and not let it ruin our stay. I honestly didn't feel all that trusting that the cleaners could do a good enough job and if I did it myself, at least I knew it was disinfected.
We booked this place because it seemed like a quiet retreat but it was far from it. The views from the infinity pool are beautiful and there's lots of lovely architecture. But we were kept awake by a very bright light coming in through a window above the doorway that had no curtain and could not be turned off. We were also awakened by a cockerel at 4am, which continued all through the morning. We left at 9:30am and it was still going. I totally get that this is part of the lifestyle in Bali, and perhaps this wouldn't have bothered us too much if it wasn't for the room description saying 'soundproofing' which was why we chose to stay here. We barely get any sleep being new parents, so we specifically looked for a room that promised quiet.","[{'aspect': 'cleanliness', 'polarity': 'POS', 'opinion': 'views', 'category': 'FACILITY#POOL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'infinity pool', 'polarity': 'POS', 'opinion': 'views', 'category': 'FACILITY#POOL'}]"
Location nice and the swimming pool had a nice view but online it looks more luxerious than in real life,"[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'nice', 'category': 'LOCATION#GENERAL'}, {'aspect': 'swimming pool', 'polarity': 'POS', 'opinion': 'nice view', 'category': 'FACILITY#POOL'}]"
