text,quadruples
"Nature, spiritual, ethnic, the river. It’s 20-30minutes away from the centre, which makes it the best place to be closest to nature. I think the hotel is a tour on its own. I was so happy with the room I got. It reminds me so much of Studio Ghibli’s Spirited Away. It has access to the river.","[{'aspect': 'place', 'polarity': 'POS', 'opinion': 'best', 'category': 'LOCATION#GENERAL'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'happy', 'category': 'ROOM#GENERAL'}]"
The art gallery tour cannot be done until a group will do it,"[{'aspect': 'art gallery', 'polarity': 'NEG', 'opinion': 'cannot be done until a group will do it', 'category': 'FACILITY#GENERAL'}]"
Great remote location in the middle of rice fields and jungles. The resort is very green and spread out over quite a large area. The pool is lovely with a fantastic view.,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Great', 'category': 'LOCATION#GENERAL'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'FACILITY#POOL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'fantastic', 'category': 'LOCATION#VIEW'}]"
"Rooms are located in a rather new ugly building with terrible acoustics! You can hear tv from rooms above and around you. Our first night we were woken up at 4am and then again at 5 by other people checking in and rattling with luggage, door handles, etc. Bathroom did not have any window or fan and you could smell the toilet pipes when showering for some reason. The aesthetics of the room left much to be desired especially given the beauty of both traditional and modern Balinese furniture everywhere else.","[{'aspect': 'building', 'polarity': 'NEG', 'opinion': 'unusual', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'acoustics', 'polarity': 'NEG', 'opinion': 'terrible', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'Bathroom', 'polarity': 'NEG', 'opinion': 'did not have any window', 'category': 'ROOM#BATHROOM'}, {'aspect': 'toilet pipes', 'polarity': 'NEG', 'opinion': 'smell', 'category': 'ROOM#BATHROOM'}, {'aspect': 'bathroom', 'polarity': 'NEG', 'opinion': 'assembly', 'category': 'ROOM#BATHROOM'}]"
Location is very good if you want to roam around Ubud. Its beautiful and the staff is lovely. There is a waterfall in the resort which is very good. Food was amazing. Pools were good.,"[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'good', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Food', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'FOOD#TASTE'}, {'aspect': 'Pools', 'polarity': 'POS', 'opinion': 'good', 'category': 'FACILITY#POOL'}]"
Bed could be bit more comfortable. But manageable for short stays,"[{'aspect': 'Bed', 'polarity': 'NEG', 'opinion': 'could be bit more comfortable', 'category': 'ROOM#BED'}]"
the swimming pool and the monkeys :),"[{'aspect': 'swimming pool', 'polarity': 'POS', 'opinion': 'the monkeys', 'category': 'FACILITY#POOL'}]"
"the breakfast was really dissatisfying, not so many choices","[{'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'dissatisfying', 'category': 'FOOD#CHOICE'}]"
"Beautiful and picturesque, great views from room.","[{'aspect': 'room', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'ROOM#VIEW'}]"
"The staff did not allow us to look after our own room key and we were required to return it each time we left the building. They reported it was due to having to pay $150 aud to replace the lock should we loose the key… which we tried to say that we would pay should be loose it as we would rather keep the key for peace of mind as we felt uncomfortable. At the end of the day, they did not allow us to keep the key with us. We had specifically asked for our room to not be cleaned and this request was not granted. The air conditioner in the room was poor and did not make a significant difference in temperature. Staff were friendly however, we felt as thought we were being watched each time we left the room in an eerie way. There was only one other guest staying in the resort during our stay and the resort felt abandoned and uncomfortable for two young girls. It was extremely difficult to get Gojeks from the hotel to get into town, so we hired our own scooter which ended up being the best option for the 15-20min ride into Ubud. The television was unable to connect to any decent Chanel’s.","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'air conditioner', 'polarity': 'NEG', 'opinion': 'poor', 'category': 'ROOM#AIRCON'}, {'aspect': 'TV', 'polarity': 'NEG', 'opinion': 'did not make a significant difference in temperature', 'category': 'ROOM#FACILITY'}]"
"Nice gardens and pool , great quiet location","[{'aspect': 'gardens', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'FACILITY#GENERAL'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'FACILITY#POOL'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'great quiet', 'category': 'LOCATION#GENERAL'}]"
"The shower needed at least 5-8minutes of continuous running to get the hot water through, the next morning I tried several times but the Hot water didn’t work at all . The lick in the door was old and worn out. We found someone else’s vape in the pocket of a supplied robe and has me wondering if the robe was even washed from the previous persons use.","[{'aspect': 'hot water', 'polarity': 'NEG', 'opinion': ""didn't work"", 'category': 'ROOM#BATHROOM'}, {'aspect': 'door', 'polarity': 'NEG', 'opinion': 'old', 'category': 'ROOM#MAINTAIN'}, {'aspect': 'solder', 'polarity': 'NEG', 'opinion': 'worn out', 'category': 'ROOM#MAINTAIN'}]"
"Very isolated, pools dirty, food average and expensive","[{'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'FACILITY#CLEANLINESS'}, {'aspect': 'food', 'polarity': 'NEU', 'opinion': 'average', 'category': 'FOOD#TASTE'}, {'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'FOOD#PRICE'}]"
The views were great,"[{'aspect': 'views', 'polarity': 'POS', 'opinion': 'great', 'category': 'ROOM#VIEW'}]"
They first tried to put us in a basic room but after complaining the photos looked very different they moved us to a nicer room. Weird vibe with the staff and owner. The old white guy who owns the place seems to have all his staff struck with fear. Breakfast got worse each day.,"[{'aspect': 'room', 'polarity': 'NEU', 'opinion': 'basic', 'category': 'ROOM#GENERAL'}, {'aspect': 'vibe', 'polarity': 'NEG', 'opinion': 'nicer', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'staff', 'polarity': 'NEG', 'opinion': 'Weird', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'owner', 'polarity': 'NEG', 'opinion': 'Weird', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'Breakfast', 'polarity': 'NEG', 'opinion': 'old white guy', 'category': 'FOOD#TASTE'}]"
"I stayed in the ‘panoramic view villa’ or Bali Villa 1, with my family. They accommodated the youngest child (14 y/o) free of charge - with breakfast and and extra bed!!","[{'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'free of charge', 'category': 'FOOD#GENERAL'}, {'aspect': 'extra bed', 'polarity': 'POS', 'opinion': 'free of charge', 'category': 'ROOM#BED'}]"
"While it is true that some facilities are not fully updated, such as limited charging ports, what Tanah Merah lacks in the shiniest fittings it more than makes up for in its authentic Balinese charm and excellent customer service. In my opinion, if you want to truly experience Bali and still live in comfort and style, you are better off at Tanah Merah, than some clandestine hotel with its cookie cutter design. For one, the view is sublime and the location is right above petanu river and a beautiful waterfall you have direct access to. It is also a short drive from centre city ubud while still being a  private retreat. Secondly, the furnishings and design of the villa has been done with a keen eye for detail. We spent long nights in the open air area on a raised wooden platform with traditional seating, overlooking the rainforest. I can of course only speak of the villa we stayed in and the villas next to us. Breakfast perfectly suited our needs with a range of options to choose from, the staff were very friendly and accommodating to our vegetarian dietary needs. After breakfast in the morning we could find the owner Dr Peter in the lounging in the lobby, definitely take the opportunity to chat with him about the history of the resort- he built it himself and you can tell the effort and care he still puts in it based on the excellent management of the resort.","[{'aspect': 'facilities', 'polarity': 'NEG', 'opinion': 'not fully updated', 'category': 'FACILITY#MAINTAIN'}, {'aspect': 'charger ports', 'polarity': 'NEG', 'opinion': 'limited', 'category': 'FACILITY#MAINTAIN'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'spleening', 'category': 'FACILITY#MAINTAIN'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'right above petanu river', 'category': 'SERVICE#GENERAL'}]"
worst stay ever,"[{'aspect': 'stay', 'polarity': 'NEG', 'opinion': 'worst', 'category': 'HOTEL#EXPERIENCE'}]"
"In regards to my stay in the hotel, it was one of the worst experiences have ever had. i got tricked by your advertisement that it is 5 star hotel while the property its just a hostel it doesnot deserve any star rating.
Starting from the checkin:
1) I arrived in the night as my flight with the evening there was only one guy at the property.(Security problem, plus nobody to help with the luggage) i had to carry(no trolley ofcourse!) myself 4 bags to the room and through the stairs to reach the so called villa.
2) poor illumination all around. my daughter tripped three times un even stairs!!.
3) No room service!!. i called the number put in their menu it was ringing with no one is picking the phone. i  called the reception and they gave me another number. they said we do not do room service because we are out of staff. thats not a kind of answer to receive form so called 5 star hotel.
4) the room condition-villa it was very poorly maintained. doors not closing properly the mesch installed aroud the opening is rusted and broken i have to close the opening by plastic bag myself.... the water pressure is very poor, all the windows do not close properly another security problem.
5) the breakfast was very poor it is similar to the quality of a hostage. one egg one coffee and old danish not even heated. coffee mostly water and no choices!!.
6) the pool is also poorly maintained during the stay i have never seen a pool guy cleaning the pool or spraying chlorine on it. again its health hazard.
7) whenever i am asking for taxi they are taking advatage of the tourist and charging more. infront of me the family was dropped from the airport and i wanted to go to ubud center they charged 80k IDR while it costs max of 50k IDR.
thats not professionalism from so called 5 star hotel.
i checked out earlier than expected as i couldnot stay in such property. when i asked to refund for last niht they refused as they say its not refundable.
as a respectable company Booking.com people use a","[{'aspect': 'airport', 'polarity': 'NEG', 'opinion': 'taking advatage', 'category': 'ROOM#GENERAL'}]"
The people were really nice and the resort was beautiful. Excellent customer service and a warm welcome and goodbye.,"[{'aspect': 'people', 'polarity': 'POS', 'opinion': 'nice', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'resort', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'customer service', 'polarity': 'POS', 'opinion': 'Excellent', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'welcome', 'polarity': 'POS', 'opinion': 'warm', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'thanks', 'polarity': 'POS', 'opinion': 'warm', 'category': 'SERVICE#HOSPITALITY'}]"
The rooms are clean. The pool area is the nicest spot!,"[{'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'clean', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'pool area', 'polarity': 'POS', 'opinion': 'nicest spot', 'category': 'FACILITY#POOL'}]"
"The rooms and decor is very dated. The kettle is placed in the bathroom which is terrible. the toilets don't flush paper, so just hoe you don't have Bali belly, coz that wipes goes in the bin. Not ideal for long stay.","[{'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'dated', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'decor', 'polarity': 'NEG', 'opinion': 'dated', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'kettle', 'polarity': 'NEG', 'opinion': 'terrible', 'category': 'ROOM#BATHROOM'}, {'aspect': 'toilets', 'polarity': 'NEG', 'opinion': ""don't flush paper"", 'category': 'ROOM#BATHROOM'}, {'aspect': 'stay', 'polarity': 'NEG', 'opinion': 'Not ideal', 'category': 'HOTEL#EXPERIENCE'}]"
"Tanah Merah Resort was absolutely beautiful place to stay. Gorgeous location, amazing staff, and awesome room.","[{'aspect': 'Tanah Merah Resort', 'polarity': 'POS', 'opinion': 'beautiful place to stay', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'Gorgeous', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'awesome', 'category': 'ROOM#GENERAL'}]"
Location is good. The staff is so helpful and smile. Endless pool is amazing!,"[{'aspect': 'Location', 'polarity': 'POS', 'opinion': 'good', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'smile', 'category': 'SERVICE#HOSPITALITY'}]"
"The room was dirty
Eggs (insect) on and next to the bed
The bedding was dirty and damp
The mattress had mildew on it
The food was disappointing
You had to leave your keys with them when you left the property
That’s why we left after our first night and didn’t stay the full 3. Would not recommend this place at all","[{'aspect': 'room', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'bed', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#BED'}, {'aspect': 'bedsheets', 'polarity': 'NEG', 'opinion': 'dirty', 'category': 'ROOM#BED'}, {'aspect': 'mattress', 'polarity': 'NEG', 'opinion': 'damp', 'category': 'ROOM#BED'}, {'aspect': 'food', 'polarity': 'NEG', 'opinion': 'moldew', 'category': 'FOOD#TASTE'}]"
I liked the big room and comfy bed. I walked down to the river which was a workout,"[{'aspect': 'room', 'polarity': 'POS', 'opinion': 'liked', 'category': 'ROOM#SPACE'}, {'aspect': 'bed', 'polarity': 'POS', 'opinion': 'comfy', 'category': 'ROOM#BED'}]"
That it was advertised as heated pool. The bath looked lovely however it didn't work. The sky garden was shut as no staff althoogh there was plenty in the kitchen,"[{'aspect': 'heated pool', 'polarity': 'NEG', 'opinion': 'advertised', 'category': 'FACILITY#POOL'}, {'aspect': 'bath', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'ROOM#BATHROOM'}, {'aspect': 'sky garden', 'polarity': 'NEG', 'opinion': 'shut', 'category': 'FACILITY#GENERAL'}, {'aspect': 'staff', 'polarity': 'NEG', 'opinion': 'no', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'kitchen', 'polarity': 'POS', 'opinion': 'plenty', 'category': 'ROOM#SPACE'}]"
What was portrayed on the website,"[{'aspect': 'portrayed', 'polarity': 'NEU', 'opinion': 'The website', 'category': 'HOTEL#EXPERIENCE'}]"
"False advertising. Promoted as having 2 restaurants (one with view over ravine) and sky bar (with magnificent view. Only one restaurant open and no lovely view. This was peak season and resort apparently booked out. Art collection not freely available to view. Need to book tour and not avail every day. Our breakfast was inedible. 2 pools, one teeny and the other sample but both have no shade and no umbrellas. I could go on with more suffice to say they need to lift their game. I’m a frequent Bali visitor. I do not recommend this place.","[{'aspect': 'advertising', 'polarity': 'NEG', 'opinion': 'False', 'category': 'HOTEL#GENERAL'}, {'aspect': 'restaurants', 'polarity': 'NEG', 'opinion': 'Promoted', 'category': 'LOCATION#NEARBY_AMENITIES'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'LOCATION#VIEW'}, {'aspect': 'view', 'polarity': 'NEG', 'opinion': 'no lovely', 'category': 'LOCATION#VIEW'}, {'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'booked out', 'category': 'HOTEL#GENERAL'}, {'aspect': 'pools', 'polarity': 'NEG', 'opinion': 'no shade', 'category': 'FACILITY#POOL'}]"
The room itself was beautiful and the beds are really comfortable. The staff are really polite and accommodating.,"[{'aspect': 'room', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'beds', 'polarity': 'POS', 'opinion': 'comfortable', 'category': 'ROOM#BED'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'polite', 'category': 'SERVICE#HOSPITALITY'}]"
"Many of the amenities weren’t open, even though they are mentioned in their welcome leaflet and booking confirmation. It would’ve been nice if the bars were open as there wasn’t much of an atmosphere around the place. We felt the hotel needed a freshen up as it felt abit unloved. The restaurant on-site was extremely expensive for the quality of food (two chicken subs, two beers and two juices for around $50. This was one of our most expensive meals the whole trip!!!).","[{'aspect': 'amenities', 'polarity': 'NEG', 'opinion': ""weren't open"", 'category': 'FACILITY#GENERAL'}, {'aspect': 'bars', 'polarity': 'NEG', 'opinion': 'were open', 'category': 'FACILITY#GENERAL'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'expensive', 'category': 'FOOD#GENERAL'}]"
It was so beautiful. The view of the jungle from my villa was superb. I definitely recommend booking a villa over a room as they didn’t seem nearly as nice. The staff were so helpful and friendly and not just out for your money like in some places I stayed. I absolutely adored the place and wish I’d been there longer. Definitely order the steak if go. It’s the best ever!,"[{'aspect': 'view', 'polarity': 'POS', 'opinion': 'superb', 'category': 'LOCATION#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'place', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
Nothing at all. It is a bit far out of town. But that’s what made it nice. Just stock up on drinks and snacks on your way. As there aren’t many shops nearby. My taxi driver was happy to stop at a supermarket on way.,"[{'aspect': 'taxi driver', 'polarity': 'POS', 'opinion': 'happy', 'category': 'SERVICE#ASSISTANCE'}, {'aspect': 'drinks', 'polarity': 'POS', 'opinion': 'stuff', 'category': 'FOOD#PRICE'}, {'aspect': 'snacks', 'polarity': 'POS', 'opinion': 'stuff', 'category': 'FOOD#PRICE'}, {'aspect': 'shops', 'polarity': 'NEG', 'opinion': 'nearby', 'category': 'LOCATION#NEARBY_AMENITIES'}]"
"Studio room really generous size, pool beautiful, view beautiful, staff very welcoming, easy access to Ubud","[{'aspect': 'Studio room', 'polarity': 'POS', 'opinion': ' generous size', 'category': 'ROOM#SPACE'}, {'aspect': 'pool', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'FACILITY#POOL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'ROOM#VIEW'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'welcoming', 'category': 'SERVICE#HOSPITALITY'}]"
Hotel is a little 'tired' and lots of small things that could be done just that little bit better took the 'gloss' off our stay when compared to other Balinese hotels & villas. Like no drinking water in the rooms or asking for an extra piece of toast at breakfast and being told 'not sure that is possible'. Really simple things but just felt hotel wanted to charge for everything. 1 restaurant & rooftop bar not ope during our stay in high season. Nice place but to be honest can do better for the money,"[{'aspect': 'Hotel', 'polarity': 'NEG', 'opinion': 'tired', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'things', 'polarity': 'NEG', 'opinion': 'small', 'category': 'HOTEL#GENERAL'}, {'aspect': 'charge', 'polarity': 'NEG', 'opinion': 'needed', 'category': 'HOTEL#PRICE'}, {'aspect': 'restaurant', 'polarity': 'NEG', 'opinion': 'not ope', 'category': 'FOOD#GENERAL'}, {'aspect': 'rooftop bar', 'polarity': 'NEG', 'opinion': 'not ope', 'category': 'FOOD#GENERAL'}, {'aspect': 'place', 'polarity': 'POS', 'opinion': 'Nice', 'category': 'HOTEL#GENERAL'}]"
The pool area was nice.,"[{'aspect': 'pool area', 'polarity': 'POS', 'opinion': 'nice', 'category': 'FACILITY#POOL'}]"
"This place is super old and creepy. The building is full of moist and mold. The rooms are very dirty and not clean. Stay away from this place, it's been a real bad experience overall.","[{'aspect': 'place', 'polarity': 'NEG', 'opinion': 'old', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'building', 'polarity': 'NEG', 'opinion': 'much', 'category': 'HOTEL#CLEANLINESS'}, {'aspect': 'rooms', 'polarity': 'NEG', 'opinion': 'mold', 'category': 'HOTEL#CLEANLINESS'}]"
"Beautiful location, friendly staff, very clean rooms. Just pure Balinese hospitality.","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Beautiful', 'category': 'LOCATION#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'rooms', 'polarity': 'POS', 'opinion': 'clean', 'category': 'ROOM#CLEANLINESS'}, {'aspect': 'Baliinese hospitality', 'polarity': 'POS', 'opinion': 'pure', 'category': 'SERVICE#HOSPITALITY'}]"
The hygiene can be improved.,"[{'aspect': 'hygiene', 'polarity': 'NEG', 'opinion': 'can be improved', 'category': 'HOTEL#CLEANLINESS'}]"
"The property and location was amazing. Good substantial breakfast with options, friendly staff and the owner provided a personal touch by sharing stories of his journey. We spent a whole day just exploring and enjoying the property and it's surroundings.","[{'aspect': 'property', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'HOTEL#GENERAL'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#GENERAL'}, {'aspect': 'breakfast', 'polarity': 'POS', 'opinion': 'Good substantial', 'category': 'FOOD#TASTE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'friendly', 'category': 'SERVICE#HOSPITALITY'}]"
"the location, the staff, the facilities.. everything!","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'staff', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'facilities', 'polarity': 'POS', 'opinion': 'everything', 'category': 'FACILITY#GENERAL'}]"
nothing at all!,"[{'aspect': 'no at all', 'polarity': 'NEG', 'opinion': 'nothing', 'category': 'HOTEL#EXPERIENCE'}]"
Fantastic pool and the view. If you get the real villa with garden view then you are happy.,"[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'Fantastic', 'category': 'FACILITY#POOL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'happy', 'category': 'ROOM#VIEW'}]"
We got cheated by the hotel. We booked two villas with garden view. Instead we got one villa and one simple apartment with an iron door and a view of a back of hotel. It was not even a nice forest view. Attaching few pics so that other customers know what they can possibly get when booking a villa. The hotel says they have two interior pictures added to the villa gallery so everything is fair. But they have not showed the outside because nobody would ever choose this for villa with garden view.,"[{'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'cheated', 'category': 'HOTEL#GENERAL'}, {'aspect': 'villas with garden view', 'polarity': 'NEG', 'opinion': 'cheated', 'category': 'LOCATION#VIEW'}, {'aspect': 'hotel', 'polarity': 'NEG', 'opinion': 'cheated', 'category': 'HOTEL#GENERAL'}]"
The Resort is amazing and we enjoyed our stay there. But you will only enjoy it if you like the history. The Resort is a living museum with art. We felt like we were living inside an art museum.,"[{'aspect': 'Resort', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'HOTEL#GENERAL'}, {'aspect': 'history', 'polarity': 'POS', 'opinion': 'like', 'category': 'HOTEL#AMBIENCE'}]"
The resort needs a little bit of maintenance. The food was okay in some dishes and amazing in others.,"[{'aspect': 'resort', 'polarity': 'NEG', 'opinion': 'needs a little bit of maintenance', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'food', 'polarity': 'NEU', 'opinion': 'okay', 'category': 'FOOD#TASTE'}]"
"Very comfortable
Better in reality","[{'aspect': 'comfortable', 'polarity': 'POS', 'opinion': 'Very', 'category': 'ROOM#EXPERIENCE'}, {'aspect': 'real life', 'polarity': 'POS', 'opinion': 'Very comfortable', 'category': 'HOTEL#EXPERIENCE'}]"
"Good location, great view and a waterfall and river nearby. The hotel and the room were well decorated with pieces of art. The hotel staff were helpful. The view in the infinity pool was amazing.","[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Good', 'category': 'LOCATION#GENERAL'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'great', 'category': 'LOCATION#VIEW'}, {'aspect': 'waterfall', 'polarity': 'POS', 'opinion': 'nearby', 'category': 'LOCATION#VIEW'}, {'aspect': 'river', 'polarity': 'POS', 'opinion': 'nearby', 'category': 'LOCATION#VIEW'}, {'aspect': 'hotel', 'polarity': 'POS', 'opinion': 'well decorated', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'well decorated', 'category': 'ROOM#AMBIENCE'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'helpful', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'view', 'polarity': 'POS', 'opinion': 'amazing', 'category': 'LOCATION#VIEW'}]"
The breakfast was not that good and can be improved,"[{'aspect': 'breakfast', 'polarity': 'NEG', 'opinion': 'not that good', 'category': 'FOOD#TASTE'}]"
"Friendly staff
The Balinese environment","[{'aspect': 'staff', 'polarity': 'POS', 'opinion': 'Friendly', 'category': 'SERVICE#HOSPITALITY'}, {'aspect': 'environment', 'polarity': 'POS', 'opinion': 'Friendly', 'category': 'HOTEL#AMBIENCE'}]"
To far away from anything $10 taxi to ubud,"[{'aspect': 'taxi', 'polarity': 'NEU', 'opinion': '10', 'category': 'HOTEL#PRICE'}, {'aspect': 'ubud', 'polarity': 'NEG', 'opinion': 'To far away', 'category': 'LOCATION#NEARBY_AMENITIES'}]"
Over 2hrs from airport,"[{'aspect': 'airport', 'polarity': 'POS', 'opinion': 'Over 2hrs', 'category': 'LOCATION#TRANSPORT_HUB'}, {'aspect': 'airport', 'polarity': 'POS', 'opinion': 'Over 2hrs', 'category': 'LOCATION#TRANSPORT_HUB'}]"
"No restaurants close so had to eat their or go to ubud.Cost""","[{'aspect': 'restaurants', 'polarity': 'NEG', 'opinion': 'No close', 'category': 'LOCATION#NEARBY_AMENITIES'}, {'aspect': 'Cost', 'polarity': 'NEG', 'opinion': 'Cost', 'category': 'HOTEL#PRICE'}]"
"It’s old and in need of maintenance , paint peeling , a bath without any taps , the art it’s suppose to be about was mostly locked rooms you couldn’t go into , the free breakfast was , well you would not pay for it","[{'aspect': 'It', 'polarity': 'NEG', 'opinion': 'old', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'paint', 'polarity': 'NEG', 'opinion': 'in need of maintenance', 'category': 'HOTEL#MAINTAIN'}, {'aspect': 'bath', 'polarity': 'NEG', 'opinion': 'peeling', 'category': 'ROOM#BATHROOM'}, {'aspect': 'art', 'polarity': 'NEG', 'opinion': 'without any taps', 'category': 'HOTEL#MAINTAIN'}]"
Awesome location and beautiful gardens .so peaceful and quiet .it was like we were the only people there and the river and jungle views are epic .close to lots of attractions as well,"[{'aspect': 'location', 'polarity': 'POS', 'opinion': 'Awesome', 'category': 'LOCATION#GENERAL'}, {'aspect': 'gardens', 'polarity': 'POS', 'opinion': 'beautiful', 'category': 'FACILITY#GENERAL'}, {'aspect': 'views', 'polarity': 'POS', 'opinion': 'peaceful', 'category': 'FACILITY#GENERAL'}, {'aspect': 'adventures', 'polarity': 'POS', 'opinion': 'quiet', 'category': 'LOCATION#VIEW'}]"
Lots of stairs to negotiate if you are on the lower levels but not a deal breaker,"[{'aspect': 'stairs', 'polarity': 'NEG', 'opinion': 'Lots', 'category': 'FACILITY#GENERAL'}, {'aspect': 'deal breaker', 'polarity': 'NEG', 'opinion': 'not', 'category': 'HOTEL#PRICE'}]"
"Ambience, service, location","[{'aspect': 'Ambience', 'polarity': 'POS', 'opinion': 'Ambience', 'category': 'HOTEL#AMBIENCE'}, {'aspect': 'service', 'polarity': 'POS', 'opinion': 'Ambience', 'category': 'SERVICE#GENERAL'}, {'aspect': 'location', 'polarity': 'POS', 'opinion': 'location', 'category': 'LOCATION#GENERAL'}]"
"We LOVED our stay at Tanah Merah. The pool is stunning, our room was lovely, everywhere is well maintained and clean. The staff are so polite and helpful. It's a little further from Ubud than we realised but that was actually a good thing, it's tucked away from all of the chaos and noise. You can fall asleep to the sounds of the jungle. Incredible. We would highly recommend staying here!!","[{'aspect': 'pool', 'polarity': 'POS', 'opinion': 'stunning', 'category': 'FACILITY#POOL'}, {'aspect': 'room', 'polarity': 'POS', 'opinion': 'lovely', 'category': 'ROOM#GENERAL'}, {'aspect': 'staff', 'polarity': 'POS', 'opinion': 'polite', 'category': 'SERVICE#HOSPITALITY'}]"
"Nothing, it was perfect.","[{'aspect': 'it', 'polarity': 'POS', 'opinion': 'perfect', 'category': 'HOTEL#GENERAL'}]"
